user_000813,2009-05-03T16:09:16Z,8149a156-24a4-4180-adad-56bd5f4c754e,The Montanas & Dj Roland Clark,8be4f055-ddba-4635-941f-c6b1d5606ab4,Music Talking (Fred Falke Remix),,,
user_000813,2009-05-03T16:04:49Z,17bc991b-a264-42c2-8342-a911e1dc74a2,Mind One,cbd7d59f-9e27-4124-a499-299216b9ae41,Hurt Of Intention (Ferry'S Fix),,,
user_000813,2009-05-03T16:00:03Z,505b403a-ebb8-4333-bed6-76ae3f413e17,Nu Nrg,b91e8f6e-b264-48c5-a3c3-afa1460b0c6c,Dreamland,,,
user_000813,2009-05-03T15:55:36Z,056e4f3e-d505-4dad-8ec1-d04f521cbb56,Daft Punk,7813d6e5-fe21-4cd0-8f8b-82b7c15662ae,Around The World,,,
user_000813,2009-05-03T15:51:34Z,cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,9ad8147e-77c0-4c34-92d3-685f6a801016,I Gotcha (Instrumental),,,
user_000813,2009-05-03T15:44:30Z,dc4358e6-6835-4d51-aafb-712a7d0c232a,Mind Electric,d8290693-5594-4425-855b-0983ebfe09bc,Electrify (Original Mix),,,
user_000813,2009-05-03T15:41:09Z,11c6b106-1c1f-429d-8407-b1ee155d7f72,Jurassic 5,1d805473-7cf7-49fe-b768-1203c2fc9c8e,Day At The Races,,,
user_000813,2009-05-03T15:37:06Z,653d6c14-0462-4324-8c8f-63f9f986251f,Jack Rokka Vs. Betty Boo,bc9341cb-f9dc-4743-bf80-62e102196b3a,Take Off,,,
user_000813,2009-05-03T15:33:25Z,cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,acb7d677-c0c7-49e3-ae39-1bd285354a0d,Superstar,,,
user_000813,2009-05-03T15:28:40Z,0eb89e0b-adee-4175-b1f0-55a3531937be,Mauro Picotto,00310079-62ed-4aa2-a212-80b1b4755e4a,Pulsar 2002 (Megamind Mix),,,
user_000813,2009-05-03T15:22:31Z,255e2420-5b02-452b-9771-0512ebe78090,Basshunter,f3e54bc4-7d10-4450-84b9-f87c8fe20383,All I Ever Wanted,,,
user_000813,2009-05-03T15:19:35Z,056e4f3e-d505-4dad-8ec1-d04f521cbb56,Daft Punk,87237749-84e6-4d97-aba3-494437da4f06,Robot Rock / Oh Yeah,,,
user_000813,2009-05-03T15:13:08Z,727785df-2169-4990-a16c-580828b350d0,Airscape,6cfb6a27-c512-487b-8de5-0f27d8696e89,L'Esperanza,,,
user_000813,2009-05-03T15:03:19Z,1d6d0877-4e30-45cf-937a-ebc19167dc07,Spektrum,859ffa43-e54d-434a-b09f-abc9b61f0e4b,Kinda New (We All Live & Die) (Dirty South '07 Remix),,,
user_000813,2009-05-03T14:58:59Z,49a100e9-9bc2-4af1-ba4d-008de8e499a4,Rocket Men,90b4418e-4456-4869-aaf7-da65b5846141,Candy (Aston Shuffle Remix),,,
user_000813,2009-05-03T14:55:44Z,e54e065f-0ce6-4779-9a9a-afd7b997471f,Less Than Jake,d14ce4e6-703c-4a64-9ad1-9148449f2d99,Automatic,,,
user_000813,2009-05-03T14:53:38Z,4efa55ba-93cf-497f-baf3-2ca9da7e193e,Jet,61a7d6e2-dcc1-4c82-af07-b8ea66eb4ccb,Are You Gonna Be My Girl,,,
user_000813,2009-05-03T14:49:47Z,056e4f3e-d505-4dad-8ec1-d04f521cbb56,Daft Punk,f1a6a40f-78f5-4918-968d-f64363bae94c,Harder, Better, Faster, Stronger
user_000813,2009-05-03T14:39:51Z,255e2420-5b02-452b-9771-0512ebe78090,Basshunter,9e54503a-ca50-4832-8b3f-e723c4bb79ec,Angel In The Night,,,
user_000813,2009-05-03T14:36:20Z,b1570544-93ab-4b2b-8398-131735394202,Crystal Castles,323e093e-e136-43ae-9ed7-1ea270f57b1b,Air War,,,
user_000813,2009-05-03T14:33:55Z,c5beba28-aa1e-455a-b333-a121aa22d2d9,Rhythm Gangsta,5a1c501a-b749-4c10-9467-59e7e1405a67,The Crowd Song (Original Extended Mix),,,
user_000813,2009-05-03T14:26:59Z,13e4cbff-72c0-4e4e-9e8c-32a353e48647,Buy Now,53347b6b-01b2-4f12-8371-8c1faf71d8d9,For Sale,,,
user_000813,2009-05-03T14:22:18Z,fad8967c-a327-4af5-a64a-d4de66ece652,Celldweller,2d533a2b-d7f0-4b4f-b1f2-2751d3c62894,Own Little World,,,
user_000813,2009-05-03T14:18:45Z,1a120ec5-35b3-4f3e-aa49-7201550d9feb,Rjd2,0b93efd6-c375-4c89-81ec-f866dce35503,The Takeoff,,,
user_000813,2009-05-03T14:14:47Z,c31500d6-4ad1-4850-a004-7d9a2c2492d6,Blümchen,648699be-2d18-43c1-a0c9-18db2f93280c,Herz An Herz,,,
user_000813,2009-05-03T14:11:01Z,cbbc9919-1bda-4126-8e1f-ed1d9c91cb97,Wiley,1b0a2870-2ad4-484c-9bf6-9a09d30afb31,Wearing My Rolex,,,
user_000813,2009-05-03T14:07:41Z,e731ab08-45c4-4e98-a1e4-7a16462c9cfb,Whomadewho,f6b3fd01-39cb-4b6f-b1db-c72f94a3751d,Out The Door (Hook N Sling & Kid Kenobi Remix),,,
user_000813,2009-05-03T14:02:33Z,00603002-536c-445f-9dfb-a751e8054290,The Screetch,418a8267-f1c8-45bf-9c27-42fb9cadd70f,The Screetch (Original),,,
user_000813,2009-05-03T13:58:33Z,6bfb6a72-5458-420f-9dd9-55b57eb0b617,Narcotic Thrust,b765c3a6-84fc-46eb-8570-a02713fb9940,Safe From Harm (Andy Morrison & Stuart Chricton Vocal Mix),,,
user_000813,2009-05-03T13:54:55Z,e81f5254-d5ac-4e55-a901-342cb5940aa4,The Ian Carey Project,b848e54d-0628-4105-97df-cb3bd23b60c4,Get Shaky,,,
user_000813,2009-05-03T13:48:36Z,a2cc7ffc-d2e7-483d-b641-38aceda60e61,Gipsy,b6817027-5ac4-4bc0-aafe-241cfc5463c4,Gipsy,,,
user_000813,2009-05-03T13:40:48Z,34c63966-445c-4613-afe1-4f0e1e53ae9a,Fatboy Slim,a68451d2-4101-40fe-bcb4-63ee15b66b56,The Joker (Lazyboy Remix),,,
user_000813,2009-05-03T13:30:57Z,256160e8-37fd-4f8c-a3ef-530ebbaa4b3d,Cassius,72fc133d-d621-4950-a5ae-ab86a1245f00,Toop Toop (Cassius Reggae Rock Mix),,,
user_000813,2009-05-03T13:28:02Z,8b391c81-dc53-4b0e-aa09-3d01292496e8,Kings Of Tomorrow,1b579849-2e25-4666-9cf3-7ec005b8168f,Thru (Junior Jack Mix),,,
user_000813,2009-05-03T13:23:07Z,59f1e59e-4add-4b4b-bd6e-5397c1c91637,Michael Gray Vs. Shelly Poole,856daf76-b6c2-492b-99a2-1c518cbd13cb,Borderline (Vocal Club Mix),,,
user_000813,2009-05-03T13:18:51Z,dec629c1-c5b8-4fa1-9bb2-eaf979550f41,Mint Royale,5ac196c7-021d-47c7-b60a-0b1cc6e83232,From Rusholme With Love,,,
user_000813,2009-05-03T13:13:42Z,2ce8e725-08a9-4d65-b12d-ebb8929f119a,Mason,f0730476-6069-427f-a93e-3ceb10abb854,Exceeder,,,
user_000813,2009-05-03T13:08:57Z,ea5d1417-0219-42bf-9b77-3bf2477e86af,The Morrighan,04b580c9-de40-4abe-9a6c-258431d78967,Remember (To The Millennium) (7 Edit),,,
user_000813,2009-05-03T13:04:21Z,9fa0e4be-4cd9-43fb-8b20-ad07c15b3b97,Guru Josh Project,536f6296-f21a-47c0-ad7a-f82a3ebe716d,Infinity 2008 (Klaas Remix),,,
user_000813,2009-05-03T13:01:01Z,118ec6c4-80bf-4679-a35a-adb8f7c5b7cb,Andy J,ed6bbf4a-d538-4cf6-93d8-ca56dd3f94a6,Tilt My Hat,,,
user_000813,2009-05-03T12:58:06Z,2fd7e5d6-fe15-480e-9f10-6c48f297af23,Hi_Tack,1e387d84-45a3-4000-995a-b1d6d1af7a0f,Let'S Dance,,,
user_000813,2009-05-03T12:54:06Z,5dfbf314-2052-4c3b-9a7a-5270fb3b2a55,Bomfunk Mc'S,216e0932-eb57-44a9-87d1-460c5a270707,Hypnotic,,,
user_000813,2009-05-03T12:50:02Z,950e5ae2-2d7d-46de-9ed8-5e9d5617bbab,Andy Hunter°,5ddcba3a-a5b2-4d7d-8bde-29ddf8575f5d,Angelic,,,
user_000813,2009-05-03T12:48:40Z,fd45de84-1710-4914-a2f3-2fa2da1b1451,Dirty Old Ann,8da80c4f-bc2b-4196-af91-3d26f7809631,Turn Me On,,,
user_000813,2009-05-03T12:38:23Z,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen,cc7867d1-34a5-4bdd-a9b5-faff27ce77fb,Bohemian Rhapsody,,,
user_000813,2009-05-03T12:24:56Z,1946a82a-f927-40c2-8235-38d64f50d043,The Chemical Brothers,d4396b5d-4dbc-442c-a0ee-7ec7ff9c3c16,The Salmon Dance (Feat. Fatlip),,,
user_000813,2009-05-03T12:21:16Z,056e4f3e-d505-4dad-8ec1-d04f521cbb56,Daft Punk,8a98614f-0533-44ef-890a-639cab407a2d,Superheroes,,,
user_000813,2009-05-03T12:17:18Z,a6623d39-2d8e-4f70-8242-0a9553b91e50,The Avalanches,7821ecb7-06e4-425a-a8cb-fa079e138861,Stay Another Season,,,
user_000813,2009-05-03T12:14:58Z,949d838b-0355-436d-8ffb-690a7560db05,Gxp,f3183c5a-e9c1-4076-a095-84d2173d0d29,The Device Has Been Modified,,,
user_000813,2009-05-03T12:12:16Z,90ec36e0-5597-4bbb-8e03-12d4d1f18863,Ida Corr Vs. Fedde Le Grand,bea975f3-c4b3-410a-967d-8f201193048f,Let Me Think About It,,,
user_000813,2009-05-03T12:04:21Z,c995a379-60b9-404b-bd97-a7e2de0751d3,Rob Zombie,b834698a-8315-435f-a7d7-d3f3685a405f,Dragula (Hot Rod Herman Remix),,,
user_000813,2009-05-03T11:59:44Z,28cbf94d-0700-4095-a188-37e373b069a7,Basement Jaxx,062e76b7-d399-4de0-8e02-77112488b0b9,Do Your Thing (Robbie Rivera Juicy Summer Mix),,,
user_000813,2009-05-03T11:53:45Z,860b2707-6153-4e3a-aa57-74d2b42c55b5,Justice,d18a1284-d6a1-42d9-b0c1-b247e9f27b80,D.A.N.C.E.,,,
user_000813,2009-05-03T11:49:43Z,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,eec3797f-d283-4c68-a174-1910e31b64fe,Acceptable In The 80'S,,,
user_000813,2009-05-03T11:44:09Z,beff21d3-88c7-4ee0-8b7a-40b6db22c6d7,Pendulum,00468335-01ae-49b0-972c-584ae2f9b3ca,Slam,,,
user_000813,2009-05-03T11:38:24Z,ef58d4c9-0d40-42ba-bfab-9186c1483edd,Dragonforce,6899dd21-3eee-4dfa-a444-6bdc778d2a87,Through The Fire And Flames,,,
user_000813,2009-05-03T09:28:36Z,056e4f3e-d505-4dad-8ec1-d04f521cbb56,Daft Punk,48b365f1-e15f-4823-9f00-5093ed1586fa,Human After All (Sebatian Remix),,,
user_000813,2009-05-03T09:21:22Z,7e9bd05a-117f-4cce-87bc-e011527a8b18,Miley Cyrus,38b6d50c-46b0-40c6-ac0e-d0029ebfeb4d,See You Again,,,
user_000813,2009-05-03T09:11:56Z,f9c1cc73-36ba-4f8d-ba12-7d2490608886,Justice,8791d811-f669-4e64-a7f5-a7801f3743bb,Genesis,,,
user_000813,2009-05-03T09:08:01Z,860b2707-6153-4e3a-aa57-74d2b42c55b5,Justice,9e26490a-fddb-4b45-95f3-f744549f754f,Waters Of Nazareth,,,
user_000813,2009-05-03T09:02:00Z,6f0c596e-c5e6-4bae-87c2-4c69cb3d4067,Spiderbait,f434f8c3-1ea9-4269-80bc-d27c151d5172,Black Betty,,,
user_000813,2009-05-03T05:09:40Z,34c63966-445c-4613-afe1-4f0e1e53ae9a,Fatboy Slim,ee4421d7-a972-47e7-8352-6d32176cb280,Star 69,,,
user_000813,2009-05-03T05:00:24Z,2fd7e5d6-fe15-480e-9f10-6c48f297af23,Hi_Tack,1e387d84-45a3-4000-995a-b1d6d1af7a0f,Let'S Dance,,,
user_000813,2009-05-03T04:56:50Z,caaba574-dfbc-4681-8e56-19b5150897d2,Cut Copy,b809485c-cabf-48ef-a981-b40857b5de83,Lights And Music,,,
user_000813,2009-05-03T04:51:40Z,9904bde1-04a7-41cf-a2a3-d09a42445145,Scatman John,c790c3a1-70a4-4bf1-92eb-cb13a3c8ffab,Scatman,,,
user_000813,2009-05-03T03:48:01Z,e132d370-2a59-4437-8610-756df28a5a02,Ok Go,acad68d6-dc06-4782-9add-9481feeac6fd,Here It Goes Again,,,
user_000813,2009-05-03T03:43:02Z,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,eec3797f-d283-4c68-a174-1910e31b64fe,Acceptable In The 80'S,,,
user_000813,2009-05-03T03:40:31Z,860b2707-6153-4e3a-aa57-74d2b42c55b5,Justice,9e26490a-fddb-4b45-95f3-f744549f754f,Waters Of Nazareth,,,
user_000813,2009-05-03T03:37:12Z,860b2707-6153-4e3a-aa57-74d2b42c55b5,Justice,e47193c9-7643-4a23-a18a-9b2aed6e051d,Phantom, Part Ii,,
user_000813,2009-05-03T03:33:19Z,860b2707-6153-4e3a-aa57-74d2b42c55b5,Justice,c19a4565-62ca-4926-b91c-e650612b963b,Dvno,,,
user_000813,2009-05-03T03:27:20Z,860b2707-6153-4e3a-aa57-74d2b42c55b5,Justice,88d1915a-5a30-48d3-9b4f-da0ccb21b790,Tthhee Ppaarrttyy,,,
user_000813,2009-05-03T03:23:01Z,860b2707-6153-4e3a-aa57-74d2b42c55b5,Justice,9e26490a-fddb-4b45-95f3-f744549f754f,Waters Of Nazareth,,,
user_000813,2009-05-02T08:56:07Z,302bd7b9-d012-4360-897a-93b00c855680,David Guetta,8f634e85-fff1-466a-8248-531b91bef3c4,Baby When The Light,,,
user_000813,2009-05-02T08:44:15Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,18144bde-ae38-4b5a-a1f3-c14b9fdf3bad,X&Y,,,
user_000813,2009-05-02T08:33:22Z,8970d868-0723-483b-a75b-51088913d3d4,Moby,f417c416-77c6-4393-9dec-9e711d5df326,Disco Lies (Freemasons Club Mix),,,
user_000813,2009-05-02T08:26:54Z,2f38efa1-ac38-4a24-8f22-1660a55fba40,R.I.O.,26fc6298-5fdd-418b-a1ce-3e990f7d3d59,Shine On (Spencer & Hill Remix),,,
user_000813,2009-05-02T05:05:06Z,ae934b5b-0236-431f-a9dc-81406c10e66c,Freemasons,304a71c1-c23b-42e8-9bd0-866c6d3cb1d0,When You Touch Me (Jean Maxwell Remix),,,
user_000813,2009-05-02T04:45:30Z,860b2707-6153-4e3a-aa57-74d2b42c55b5,Justice,b63614d4-cea7-4cb3-85e6-047a1e60735f,Newjack,,,
user_000813,2009-05-02T04:41:54Z,860b2707-6153-4e3a-aa57-74d2b42c55b5,Justice,d18a1284-d6a1-42d9-b0c1-b247e9f27b80,D.A.N.C.E.,,,
user_000813,2009-05-02T04:37:51Z,860b2707-6153-4e3a-aa57-74d2b42c55b5,Justice,fbaf7e9b-a5a2-45a9-9e8a-1c02a97adb9e,Let There Be Light,,,
user_000813,2009-05-02T04:29:54Z,f9c1cc73-36ba-4f8d-ba12-7d2490608886,Justice,8791d811-f669-4e64-a7f5-a7801f3743bb,Genesis,,,
user_000813,2009-05-01T20:03:36Z,4a4ee089-93b1-4470-af9a-6ff575d32704,The Prodigy,57fbc22c-862f-4ac5-b4ad-28cffec38ced,Take Me To The Hospital,,,
user_000813,2009-05-01T19:55:45Z,9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,40f04250-6d23-4f88-902c-94ef1a1dd3ed,Time Is Running Out,,,
user_000813,2009-05-01T11:51:29Z,f413369d-d72f-46b9-8744-2d09344a9c6a,Jeremy Soule,676fa8d5-e476-4fb3-87f2-ff1b68d82453,Reign Of The Septims,,,
user_000813,2009-05-01T11:37:53Z,06db73fd-57e2-4a6f-bcd3-699fb7bb7af4,Martin Solveig,0ad0f0ae-1ba6-466d-901e-ef2b1c128a41,C'Est La Vie (Fedde Vs. Martin Club Mix),,,
user_000813,2009-05-01T10:55:21Z,1a120ec5-35b3-4f3e-aa49-7201550d9feb,Rjd2,9634d001-f64a-40f7-8b25-9fad85fa6dec,Rocket Science,,,
user_000813,2009-05-01T06:36:24Z,4a4ee089-93b1-4470-af9a-6ff575d32704,The Prodigy,9dd8bd98-7630-43ee-aabb-d9bd90947606,Black Smoke,,,
